Prefix,Input_text,Target_text
webNLG,Boult|Gowtham|SIX,"Boult to Gowtham, SIX, in the airrr and just over"
webNLG,Bumrah|Gowtham|FOUR,"Bumrah to Gowtham, FOUR, short delivery, Gowtham backs away and"
webNLG,Boult|Agarwal|FOUR,"Boult to Agarwal, FOUR, proper batting from a proper batsman."
webNLG,Bumrah|Agarwal|OUT,"Bumrah to Agarwal, out Bowled!! Castled! Massive breakthrough as Bumrah"
webNLG,Krunal Pandya|Nair|OUT,"Krunal Pandya to Nair, out Bowled!! Nair chops on! He"
webNLG,Krunal Pandya|Pooran|SIX,"Krunal Pandya to Pooran, SIX, this is why Krunal was"
webNLG,Krunal Pandya|Pooran|FOUR,"Krunal Pandya to Pooran, FOUR, wide yorker outside off, runs"
webNLG,Rahul Chahar|Rahul|OUT,"Rahul Chahar to Rahul, out Bowled!! Rahul steps across to"
webNLG,Pattinson|Pooran|FOUR,"Pattinson to Pooran, FOUR, what a response. Flays this through"
webNLG,Cottrell|de Kock|OUT,"Cottrell to de Kock, out Bowled!! Cleans him up, right"
webNLG,Shami|Rohit|FOUR,"Shami to Rohit, FOUR, absolute overcook outside off. Sharma leans,"
webNLG,Shami|Rohit|FOUR,"Shami to Rohit, FOUR, now the back-footed punch, typically Rohit,"
webNLG,Ravi Bishnoi|Ishan Kishan|SIX,"Ravi Bishnoi to Ishan Kishan, SIX, that's into the stands!"
webNLG,Ravi Bishnoi|Rohit|ONE,"Ravi Bishnoi to Rohit, 1 run, 50-run stand up as"
webNLG,Neesham|Ishan Kishan|ONE,"Neesham to Ishan Kishan, 1 run, dropped by Bishnoi at"
webNLG,Gowtham|Ishan Kishan|OUT,"Gowtham to Ishan Kishan, out Caught by Nair!! Ishan Kishan's"
webNLG,Ravi Bishnoi|Pollard|SIX,"Ravi Bishnoi to Pollard, SIX, how easy was that for"
webNLG,Ravi Bishnoi|Rohit|SIX,"Ravi Bishnoi to Rohit, SIX, got out to a half-tracker"
webNLG,Neesham|Rohit|FOUR,"Neesham to Rohit, FOUR, fifty for the Mumbai skipper and"
webNLG,Neesham|Rohit|FOUR,"Neesham to Rohit, FOUR, time to roll! Full toss around"
webNLG,Neesham|Rohit|SIX,"Neesham to Rohit, SIX, yeah, that's what I was talking"
webNLG,Neesham|Rohit|SIX,"Neesham to Rohit, SIX, such a talent! Goes inside out,"
webNLG,Shami|Rohit|OUT,"Shami to Rohit, out Caught by Neesham!! Tag-team effort by"
webNLG,Shami|Pollard|NO RUN,"Shami to Pollard, no run, Pollard reviews! He was adjudged"
webNLG,Neesham|Hardik Pandya|SIX,"Neesham to Hardik Pandya, SIX, stand and deliver! Short of"
webNLG,Neesham|Hardik Pandya|FOUR,"Neesham to Hardik Pandya, FOUR, no stopping that! Backs away,"
webNLG,Neesham|Hardik Pandya|FOUR,"Neesham to Hardik Pandya, FOUR, Punjab leaking runs towards the"
webNLG,Shami|Hardik Pandya|FOUR,"Shami to Hardik Pandya, FOUR, a short and wide ball"
webNLG,Shami|Pollard|FOUR,"Shami to Pollard, FOUR, that's an edge, but it won't"
webNLG,Shami|Pollard|FOUR,"Shami to Pollard, FOUR, slammed! Goes deep in his crease"
webNLG,Shami|Pollard|FOUR,"Shami to Pollard, FOUR, 19 runs off the 19th over."
webNLG,Gowtham|Hardik Pandya|SIX,"Gowtham to Hardik Pandya, SIX, the last ball he smacked"
webNLG,Gowtham|Pollard|SIX,"Gowtham to Pollard, SIX, the carnage continues! Pitched up by"
webNLG,Gowtham|Pollard|SIX,"Gowtham to Pollard, SIX, 97 metre six! A floated delivery"
webNLG,Shami|Rohit|NO RUN,"Shami to Rohit, no run, Mumbai review this given LBW:"
webNLG,Cottrell|Suryakumar Yadav|FOUR,"Cottrell to Suryakumar Yadav, FOUR, perfect cover drill -- big"
webNLG,Cottrell|Suryakumar Yadav|FOUR,"Cottrell to Suryakumar Yadav, FOUR, and the covers again. It"
webNLG,Gowtham|Pollard|SIX,"Gowtham to Pollard, SIX, vintage Pollard finishes off the innings"
webNLG,Ravi Bishnoi|Rohit|OUT,"Ravi Bishnoi to Rohit, out Suryakumar Yadav Run Out!! Direct"
webNLG,Cottrell|Ishan Kishan|FOUR,"Cottrell to Ishan Kishan, FOUR, carved over cover, which Pooran"
webNLG,Gowtham|Rohit|FOUR,"Gowtham to Rohit, FOUR, jumps away, gives himself room and"
webNLG,Gowtham|Rohit|FOUR,"Gowtham to Rohit, FOUR, there's no point, literally. But Gowtham"
webNLG,Neesham|Rohit|FOUR,"Neesham to Rohit, FOUR, leg-cutter. Seams away. Rohit gets squared,"
webNLG,Shami|Rohit|ONE,"Shami to Rohit, 1 run, bodyline, swatted round the corner"
webNLG,Ravi Bishnoi|Rohit|FOUR,"Ravi Bishnoi to Rohit, FOUR, delicately cut late. Cute. Bishnoi"
webNLG,Abdul Samad|Dhoni|FOUR,"Abdul Samad to Dhoni, FOUR, stand and deliver! A tossed"
webNLG,T Natarajan|Jadeja|FOUR,"T Natarajan to Jadeja, FOUR, and that shall release some"
webNLG,Abdul Samad|Jadeja|SIX,"Abdul Samad to Jadeja, SIX, here we go! Jadeja is"
webNLG,Rashid Khan|Jadeja|OUT,"Rashid Khan to Jadeja, leg byes, 1 run, SRH review."
webNLG,Rashid Khan|Dhoni|FOUR,"Rashid Khan to Dhoni, FOUR, and this time he has"
webNLG,Bhuvneshwar|Jadeja|FOUR,"Bhuvneshwar to Jadeja, FOUR, edged, but safe! Short of a"
webNLG,Bhuvneshwar|Jadeja|FOUR,"Bhuvneshwar to Jadeja, FOUR, 50-run stand up for the fifth"
webNLG,Bhuvneshwar|Jadeja|FOUR,"Bhuvneshwar to Jadeja, FOUR, that's a hat-trick of boundaries. Spears"
webNLG,T Natarajan|Jadeja|FOUR,"T Natarajan to Jadeja, FOUR, dropped by Pandey! That was"
webNLG,T Natarajan|Jadeja|SIX,"T Natarajan to Jadeja, SIX, fifty for Jadeja! Please move"
webNLG,T Natarajan|Jadeja|OUT,"T Natarajan to Jadeja, out Caught by Abdul Samad!! Jadeja"
webNLG,T Natarajan|Sam Curran|SIX,"T Natarajan to Sam Curran, SIX, that's the first ball"
webNLG,Khaleel Ahmed|Dhoni|FOUR,"Khaleel Ahmed to Dhoni, FOUR, ""that's a terrible misfield,"" reckons"
webNLG,Khaleel Ahmed|Dhoni|SIX,"Khaleel Ahmed to Dhoni, SIX, so the break has helped."
webNLG,Abdul Samad|Dhoni|FOUR,"Abdul Samad to Dhoni, FOUR, and the equation is down"
webNLG,Bhuvneshwar|Watson|OUT,"Bhuvneshwar to Watson, out Bowled!! Chopped on - Have to"
webNLG,Abdul Samad|Sam Curran|SIX,"Abdul Samad to Sam Curran, SIX, the last ball of"
webNLG,T Natarajan|Rayudu|FOUR,"T Natarajan to Rayudu, FOUR, Rayudu is up and away,"
webNLG,Khaleel Ahmed|du Plessis|FOUR,"Khaleel Ahmed to du Plessis, FOUR, smashed, CSK need to"
webNLG,Khaleel Ahmed|du Plessis|FOUR,"Khaleel Ahmed to du Plessis, FOUR, cheeky and four, a"
webNLG,T Natarajan|Rayudu|OUT,"T Natarajan to Rayudu, out Bowled!! A peach and the"
webNLG,T Natarajan|du Plessis|FOUR,"T Natarajan to du Plessis, FOUR, clubbed, excellent use of"
webNLG,T Natarajan|du Plessis|FOUR,"T Natarajan to du Plessis, FOUR, change of tactics from"
webNLG,T Natarajan|Kedar Jadhav|OUT,"T Natarajan to Kedar Jadhav, out du Plessis Run Out!!"
webNLG,Abdul Samad|Kedar Jadhav|OUT,"Abdul Samad to Kedar Jadhav, out Caught by Warner!! Chennai"
webNLG,Chahar|Bairstow|OUT,"Chahar to Bairstow, out Bowled!! Gets him with a peach"
webNLG,Chahar|Manish Pandey|FOUR,"Chahar to Manish Pandey, FOUR, edged and four! Full away"
webNLG,Sam Curran|Manish Pandey|FOUR,"Sam Curran to Manish Pandey, FOUR, anything pitched up and"
webNLG,Chawla|Warner|FOUR,"Chawla to Warner, FOUR, lovely placement from Warner! Gives himself"
webNLG,Chawla|Warner|OUT,"Chawla to Warner, out Caught by du Plessis!! Faf is"
webNLG,Chawla|Williamson|OUT,"Chawla to Williamson, out Williamson Run Out!! This is disaster"
webNLG,Chawla|Abhishek Sharma|FOUR,"Chawla to Abhishek Sharma, FOUR, full and sliding down the"
webNLG,Jadeja|Abhishek Sharma|FOUR,"Jadeja to Abhishek Sharma, FOUR, nicely played - a little"
webNLG,Jadeja|Abhishek Sharma|SIX,"Jadeja to Abhishek Sharma, SIX, lovely, RJ doesn't learn, tosses"
webNLG,Dwayne Bravo|Abhishek Sharma|FOUR,"Dwayne Bravo to Abhishek Sharma, FOUR, cracking shot, too full"
webNLG,SN Thakur|Priyam Garg|FOUR,"SN Thakur to Priyam Garg, FOUR, lovely - Garg is"
webNLG,Sam Curran|Priyam Garg|FOUR,"Sam Curran to Priyam Garg, FOUR, beautifully played, a touch"
webNLG,Sam Curran|Priyam Garg|SIX,"Sam Curran to Priyam Garg, SIX, this is batting of"
webNLG,Sam Curran|Priyam Garg|FOUR,"Sam Curran to Priyam Garg, no ball, FOUR, back-to-back boundaries"
webNLG,Sam Curran|Priyam Garg|FOUR,"Sam Curran to Priyam Garg, FOUR, cute, Garg is taking"
webNLG,Chahar|Abhishek Sharma|FOUR,"Chahar to Abhishek Sharma, FOUR, chance and dropped - and"
webNLG,Chahar|Abhishek Sharma|ONE,"Chahar to Abhishek Sharma, 1 run, another chance and Shardul"
webNLG,Chahar|Priyam Garg|FOUR,"Chahar to Priyam Garg, FOUR, top-edge and four, banged in"
webNLG,Chahar|Abhishek Sharma|OUT,"Chahar to Abhishek Sharma, out Caught by Dhoni!! Abhishek's fun-filled"
webNLG,Dwayne Bravo|Priyam Garg|FOUR,"Dwayne Bravo to Priyam Garg, FOUR, Garg continues to ooze"
webNLG,Dwayne Bravo|Priyam Garg|ONE,"Dwayne Bravo to Priyam Garg, 1 run, Maiden IPL fifty"
webNLG,Chahar|Manish Pandey|FOUR,"Chahar to Manish Pandey, FOUR, class from Manish Pandey! Sees"
webNLG,Sam Curran|Manish Pandey|FOUR,"Sam Curran to Manish Pandey, FOUR, Manish Pandey unleashing! Gets"
webNLG,Chahar|Manish Pandey|FOUR,"Chahar to Manish Pandey, FOUR, 136ks length ball outside off,"
webNLG,SN Thakur|Warner|FOUR,"SN Thakur to Warner, FOUR, half-volley on off-stump and Warner"
webNLG,SN Thakur|Manish Pandey|OUT,"SN Thakur to Manish Pandey, out Caught by Sam Curran!!"
webNLG,SN Thakur|Williamson|FOUR,"SN Thakur to Williamson, FOUR, just needed one delivery to"
webNLG,Chawla|Warner|FOUR,"Chawla to Warner, FOUR, a quicker one from Chawla and"
webNLG,Jofra Archer|Finch|FOUR,"Jofra Archer to Finch, FOUR, lifts this over the in-field"
webNLG,Unadkat|Devdutt Padikkal|SIX,"Unadkat to Devdutt Padikkal, SIX, where has this gone? Monster"
webNLG,Unadkat|Devdutt Padikkal|FOUR,"Unadkat to Devdutt Padikkal, FOUR, bashed over mid-wicket. The shot"
webNLG,Unadkat|Devdutt Padikkal|FOUR,"Unadkat to Devdutt Padikkal, FOUR, deft! 108.7kph, slower ball around"
webNLG,Riyan Parag|Kohli|FOUR,"Riyan Parag to Kohli, FOUR, slapped over extra cover! That"
webNLG,Riyan Parag|Kohli|SIX,"Riyan Parag to Kohli, SIX, even better! Parag bowls a"
webNLG,Rahul Tewatia|Kohli|TWO,"Rahul Tewatia to Kohli, 2 runs, 88.1kph, Kohli jogs down"
webNLG,Rahul Tewatia|Kohli|SIX,"Rahul Tewatia to Kohli, SIX, shot! Kohli is definitely finding"
webNLG,Rahul Tewatia|Kohli|ONE,"Rahul Tewatia to Kohli, 1 run, you can't keep him"
webNLG,Jofra Archer|Devdutt Padikkal|FOUR,"Jofra Archer to Devdutt Padikkal, FOUR, 142.6kph, short ball from"
webNLG,Jofra Archer|Devdutt Padikkal|OUT,"Jofra Archer to Devdutt Padikkal, out Bowled!! Timber! 145.7kph, very"
webNLG,Tom Curran|Kohli|FOUR,"Tom Curran to Kohli, FOUR, wow! A fullish ball at"
webNLG,Tom Curran|Kohli|FOUR,"Tom Curran to Kohli, FOUR, 124.4kph, slow, short and wide."
webNLG,Tom Curran|Kohli|FOUR,"Tom Curran to Kohli, FOUR, 16 runs off the over!"
webNLG,Unadkat|Kohli|THREE,"Unadkat to Kohli, 3 runs, 129kph, Unadkat probably saw the"
webNLG,Tom Curran|de Villiers|FOUR,"Tom Curran to de Villiers, FOUR, low full toss, de"
webNLG,Shreyas Gopal|Finch|FOUR,"Shreyas Gopal to Finch, FOUR, yes, he was right. It's"
webNLG,Shreyas Gopal|Finch|OUT,"Shreyas Gopal to Finch, out Lbw!! It's that man again"
webNLG,Jofra Archer|Devdutt Padikkal|FOUR,"Jofra Archer to Devdutt Padikkal, FOUR, that's a poor delivery"
webNLG,Shreyas Gopal|Kohli|FOUR,"Shreyas Gopal to Kohli, FOUR, Kohli's first boundary of IPL"
webNLG,Tom Curran|Devdutt Padikkal|FOUR,"Tom Curran to Devdutt Padikkal, FOUR, superb from Padikkal. Doesn't"
webNLG,Tom Curran|Devdutt Padikkal|FOUR,"Tom Curran to Devdutt Padikkal, FOUR, brute force. Nipping away"
webNLG,Tom Curran|Devdutt Padikkal|ONE,"Tom Curran to Devdutt Padikkal, 1 run, a proper miscue.."
webNLG,Tom Curran|Kohli|FOUR,"Tom Curran to Kohli, FOUR, that's clumsy from the fielder"
webNLG,Rahul Tewatia|Kohli|FOUR,"Rahul Tewatia to Kohli, FOUR, wow! Those magical wrists of"
webNLG,Shreyas Gopal|Devdutt Padikkal|TWO,"Shreyas Gopal to Devdutt Padikkal, 2 runs, great work from"
webNLG,Udana|Buttler|FOUR,"Udana to Buttler, FOUR, loose ball and Buttler has put"
webNLG,Udana|Smith|FOUR,"Udana to Smith, FOUR, this is poor from Udana. He's"
webNLG,Washington Sundar|Buttler|FOUR,"Washington Sundar to Buttler, FOUR, third boundary of the innings"
webNLG,Chahal|Uthappa|OUT,"Chahal to Uthappa, out Caught by Udana!! Uthappa looks to"
webNLG,Zampa|Riyan Parag|FOUR,"Zampa to Riyan Parag, FOUR, finally connects one! A tossed"
webNLG,Chahal|Lomror|SIX,"Chahal to Lomror, SIX, this one's got the height.. and"
webNLG,Udana|Lomror|ONE,"Udana to Lomror, 1 run, full toss outside off and"
webNLG,Udana|Riyan Parag|OUT,"Udana to Riyan Parag, out Caught by Finch!! The experience"
webNLG,Chahal|Lomror|SIX,"Chahal to Lomror, SIX, this is proving to be an"
webNLG,Chahal|Lomror|OUT,"Chahal to Lomror, out Caught by Devdutt Padikkal!! Chahal brings"
webNLG,Navdeep Saini|Rahul Tewatia|SIX,"Navdeep Saini to Rahul Tewatia, SIX, that's the confidence he's"
webNLG,Navdeep Saini|Jofra Archer|FOUR,"Navdeep Saini to Jofra Archer, FOUR, french-cut by Jofra Archer"
webNLG,Udana|Jofra Archer|SIX,"Udana to Jofra Archer, SIX, that's Archer-ed! A slower delivery"
webNLG,Udana|Jofra Archer|NO RUN,"Udana to Jofra Archer, no run, chance of a run-out,"
webNLG,Navdeep Saini|Rahul Tewatia|SIX,"Navdeep Saini to Rahul Tewatia, SIX, and the free-hit is"
webNLG,Navdeep Saini|Rahul Tewatia|SIX,"Navdeep Saini to Rahul Tewatia, SIX, dealing in sixes is"
webNLG,Udana|Buttler|SIX,"Udana to Buttler, SIX, that's a Buttler special! Wow! Slower"
webNLG,Udana|Buttler|FOUR,"Udana to Buttler, FOUR, can't bowl short to Buttler at"
webNLG,Udana|Smith|OUT,"Udana to Smith, out Bowled!! Chopped on! Smith is livid"
webNLG,Udana|Samson|FOUR,"Udana to Samson, FOUR, how is that for a start?"
webNLG,Navdeep Saini|Buttler|OUT,"Navdeep Saini to Buttler, out Caught by Devdutt Padikkal!! What"
webNLG,Chahal|Samson|OUT,"Chahal to Samson, out Caught&Bowled!! And he strikes first-ball! What"
webNLG,Zampa|Uthappa|FOUR,"Zampa to Uthappa, FOUR, brilliant effort by Gurkeerat at long-on!"
webNLG,Washington Sundar|Uthappa|ONE,"Washington Sundar to Uthappa, 1 run, fuller and on the"
webNLG,Zampa|Lomror|SIX,"Zampa to Lomror, SIX, huge blow! This boy is known"
webNLG,Navdeep Saini|Lomror|FOUR,"Navdeep Saini to Lomror, FOUR, this is great awareness from"
webNLG,Cummins|Prithvi Shaw|FOUR,"Cummins to Prithvi Shaw, FOUR, full pitched at the stumps,"
webNLG,Shivam Mavi|Dhawan|FOUR,"Shivam Mavi to Dhawan, FOUR, short ball angling across, Dhawan"
webNLG,K Nagarkoti|Prithvi Shaw|SIX,"K Nagarkoti to Prithvi Shaw, SIX, fifty for Shaw. Second"
webNLG,K Nagarkoti|Shreyas Iyer|SIX,"K Nagarkoti to Shreyas Iyer, SIX, second six of the"
webNLG,Chakravarthy|Shreyas Iyer|ONE,"Chakravarthy to Shreyas Iyer, 1 run, patted in front of"
webNLG,Chakravarthy|Prithvi Shaw|FOUR,"Chakravarthy to Prithvi Shaw, FOUR, edged and four. Flighted outside"
webNLG,Chakravarthy|Shreyas Iyer|SIX,"Chakravarthy to Shreyas Iyer, SIX, oh my! This would have"
webNLG,Chakravarthy|Shreyas Iyer|FOUR,"Chakravarthy to Shreyas Iyer, FOUR, and a boundary to finish.."
webNLG,K Nagarkoti|Prithvi Shaw|SIX,"K Nagarkoti to Prithvi Shaw, SIX, small margins for error."
webNLG,K Nagarkoti|Prithvi Shaw|OUT,"K Nagarkoti to Prithvi Shaw, out Caught by Shubman Gill!!"
webNLG,Cummins|Shreyas Iyer|FOUR,"Cummins to Shreyas Iyer, FOUR, shot! Cummins tries the same"
webNLG,K Nagarkoti|Pant|WIDE,"K Nagarkoti to Pant, wide, another wide, tries to keep"
webNLG,Shivam Mavi|Pant|FOUR,"Shivam Mavi to Pant, FOUR, Cummins was straighter at mid-off"
webNLG,Shivam Mavi|Shreyas Iyer|FOUR,"Shivam Mavi to Shreyas Iyer, FOUR, oh no! Cummins has"
webNLG,Shivam Mavi|Pant|FOUR,"Shivam Mavi to Pant, FOUR, smashed! 141.2kph short of length"
webNLG,Shivam Mavi|Pant|FOUR,"Shivam Mavi to Pant, FOUR, not sure he intended that"
webNLG,Cummins|Shreyas Iyer|SIX,"Cummins to Shreyas Iyer, SIX, these small boundaries, I tell"
webNLG,Cummins|Shreyas Iyer|FOUR,"Cummins to Shreyas Iyer, FOUR, oh no! Even good deliveries"
webNLG,Cummins|Shreyas Iyer|FOUR,"Cummins to Shreyas Iyer, FOUR, hammered! He is putting on"
webNLG,Russell|Pant|SIX,"Russell to Pant, SIX, that's outta here. Length delivery at"
webNLG,Russell|Pant|FOUR,"Russell to Pant, FOUR, that's poor planning. He goes short"
webNLG,Russell|Pant|FOUR,"Russell to Pant, FOUR, Pant looks at the base of"
webNLG,Russell|Pant|OUT,"Russell to Pant, out Caught by Shivam Mavi!! Better from"
webNLG,Chakravarthy|Shreyas Iyer|FOUR,"Chakravarthy to Shreyas Iyer, FOUR, first ball has disappeared to"
webNLG,Chakravarthy|Shreyas Iyer|SIX,"Chakravarthy to Shreyas Iyer, SIX, 12 off 3 balls. This"
webNLG,Chakravarthy|Shreyas Iyer|SIX,"Chakravarthy to Shreyas Iyer, SIX, 20 off the over. So"
webNLG,Russell|Stoinis|OUT,"Russell to Stoinis, out Caught by Chakravarthy!! Stoinis cannot believe"
webNLG,Russell|Hetmyer|SIX,"Russell to Hetmyer, SIX, high and long. Right into the"
webNLG,Russell|Hetmyer|NO RUN,"Russell to Hetmyer, no run, this is excellent stuff from"
webNLG,Cummins|Prithvi Shaw|FOUR,"Cummins to Prithvi Shaw, FOUR, Cummins hits 151kph as he"
webNLG,Cummins|Prithvi Shaw|SIX,"Cummins to Prithvi Shaw, SIX, now this has been crunched."
webNLG,Chakravarthy|Dhawan|FOUR,"Chakravarthy to Dhawan, FOUR, Dhawan barely has a followthrough on"
webNLG,Narine|Dhawan|SIX,"Narine to Dhawan, SIX, collects a six as he gently"
webNLG,Narine|Dhawan|SIX,"Narine to Dhawan, SIX, six more with the sweep. Went"
webNLG,Narine|Dhawan|ONE,"Narine to Dhawan, 1 run, fires this short outside off,"
webNLG,Chakravarthy|Prithvi Shaw|FOUR,"Chakravarthy to Prithvi Shaw, FOUR, Shaw seems like he's picking"
webNLG,Chakravarthy|Dhawan|OUT,"Chakravarthy to Dhawan, out Caught by Morgan!! Has struck a"
webNLG,Russell|Shreyas Iyer|ONE,"Russell to Shreyas Iyer, 1 run, Shaw may have been"
webNLG,Shivam Mavi|Prithvi Shaw|SIX,"Shivam Mavi to Prithvi Shaw, SIX, makes room to a"
webNLG,Shivam Mavi|Shreyas Iyer|FOUR,"Shivam Mavi to Shreyas Iyer, FOUR, driven hard enough to"
webNLG,Russell|Prithvi Shaw|ONE,"Russell to Prithvi Shaw, 1 run, Shaw had given up"
webNLG,Narine|Shreyas Iyer|SIX,"Narine to Shreyas Iyer, SIX, Iyer's been made to fetch"
webNLG,Nortje|Narine|FOUR,"Nortje to Narine, byes, FOUR, 138.7kph, sharp bumper first up,"
webNLG,Nortje|Narine|OUT,"Nortje to Narine, out Bowled!! Knocked him over! Nortje is"
webNLG,Nortje|Shubman Gill|ONE,"Nortje to Shubman Gill, 1 run, 149.6kph! Very full ball,"
webNLG,Harshal Patel|Karthik|TWO,"Harshal Patel to Karthik, 2 runs, 120.3kph, off-lined yorker. Whipped"
webNLG,Stoinis|Nitish Rana|FOUR,"Stoinis to Nitish Rana, FOUR, slow, short, sitting up outside"
webNLG,Stoinis|Nitish Rana|ONE,"Stoinis to Nitish Rana, 1 run, slow, just outside off,"
webNLG,Harshal Patel|Nitish Rana|SIX,"Harshal Patel to Nitish Rana, SIX, more in the slot,"
webNLG,Harshal Patel|Nitish Rana|OUT,"Harshal Patel to Nitish Rana, out Caught by (sub)Axar!! It's"
webNLG,Harshal Patel|Karthik|OUT,"Harshal Patel to Karthik, out Caught by Dhawan!! And the"
webNLG,Nortje|Cummins|FOUR,"Nortje to Cummins, FOUR, genuinely squared up outside edge --"
webNLG,Nortje|Cummins|OUT,"Nortje to Cummins, out Caught by Harshal Patel!! Top-edged splice."
webNLG,Nortje|Morgan|SIX,"Nortje to Morgan, SIX, brutal, murderous. And it's the first"
webNLG,Rabada|Morgan|FOUR,"Rabada to Morgan, FOUR, there's no long-off, and Rabada dishes"
webNLG,Rabada|Morgan|SIX,"Rabada to Morgan, SIX, slogged, and bursting straight through a"
webNLG,Rabada|R Tripathi|ONE,"Rabada to R Tripathi, 1 run, 140kph, sharper bouncer, following"
webNLG,Stoinis|R Tripathi|SIX,"Stoinis to R Tripathi, SIX, 116.1kph, bang in the slot,"
webNLG,Stoinis|R Tripathi|SIX,"Stoinis to R Tripathi, SIX, slow full toss .. Tripathi's"
webNLG,Stoinis|R Tripathi|FOUR,"Stoinis to R Tripathi, FOUR, one-handed, outside-edge, and third man's"
webNLG,Stoinis|R Tripathi|SIX,"Stoinis to R Tripathi, SIX, certified opener to certified finisher"
webNLG,Rabada|Morgan|SIX,"Rabada to Morgan, SIX, 139kph, bouncer, nah, never mind. Morgan"
webNLG,Rabada|Morgan|SIX,"Rabada to Morgan, SIX, more fun. MORE FUN. A 121kph"
webNLG,Rabada|Morgan|SIX,"Rabada to Morgan, SIX, Morgan's half a Yuvraj, 3/5th a"
webNLG,Rabada|R Tripathi|NO RUN,"Rabada to R Tripathi, no run, Tripathi reviews a caught"
webNLG,Rabada|R Tripathi|FOUR,"Rabada to R Tripathi, FOUR, another yorker goes wrong --"
webNLG,Nortje|R Tripathi|ONE,"Nortje to R Tripathi, 1 run, back of a length,"
webNLG,Nortje|Morgan|OUT,"Nortje to Morgan, out Caught by Hetmyer!! Brave delivery this"
webNLG,Stoinis|R Tripathi|FOUR,"Stoinis to R Tripathi, FOUR, over point. Tripathi's one-kneed, staying"
webNLG,Stoinis|R Tripathi|OUT,"Stoinis to R Tripathi, out Bowled!! Yorker. Timber. Stoinis finally"
webNLG,Ashwin|Nitish Rana|SIX,"Ashwin to Nitish Rana, SIX, Nitish Rana greets Ashwin with"
webNLG,Ashwin|Nitish Rana|SIX,"Ashwin to Nitish Rana, SIX, 15 runs off the over!"
webNLG,Nortje|Shubman Gill|FOUR,"Nortje to Shubman Gill, FOUR, 145kph, full and outside off,"
webNLG,Nortje|Shubman Gill|SIX,"Nortje to Shubman Gill, SIX, that's a nice shot! Banged"
webNLG,Stoinis|Shubman Gill|FOUR,"Stoinis to Shubman Gill, FOUR, authoritative shot! Short ball, not"
webNLG,Harshal Patel|Nitish Rana|FOUR,"Harshal Patel to Nitish Rana, FOUR, fuller ball outside off,"
webNLG,Harshal Patel|Nitish Rana|FOUR,"Harshal Patel to Nitish Rana, FOUR, four more! 118.8kph, slow"
webNLG,Harshal Patel|Nitish Rana|ONE,"Harshal Patel to Nitish Rana, 1 run, full on leg,"
webNLG,Mishra|Nitish Rana|NO RUN,"Mishra to Nitish Rana, no run, dropped! It was a"
webNLG,Ashwin|Nitish Rana|FOUR,"Ashwin to Nitish Rana, FOUR, 93.7kph, quick, short and wide."
webNLG,Mishra|Shubman Gill|OUT,"Mishra to Shubman Gill, out Caught by Pant!! Amit Mishra"
